clip_id,fsid,cls,split,source,duration_sec,note
62502,62502,background,train,FSD50K,1.299,hard_neg:alarm
62944,62944,background,train,FSD50K,5.963,hard_neg:glass_dishes
63124,63124,background,train,FSD50K,7.269,hard_neg:alarm
63342,63342,background,train,FSD50K,18.417,hard_neg:scream_crowd
65514,65514,background,train,FSD50K,4.019,hard_neg:alarm
66210,66210,background,train,FSD50K,5.826,hard_neg:alarm
66288,66288,background,train,FSD50K,4.386,hard_neg:alarm
66289,66289,background,train,FSD50K,3.912,hard_neg:alarm
66290,66290,background,train,FSD50K,3.486,hard_neg:alarm
66291,66291,background,train,FSD50K,3.529,hard_neg:alarm
66292,66292,background,train,FSD50K,3.365,hard_neg:alarm
66293,66293,background,train,FSD50K,3.629,hard_neg:alarm
66294,66294,background,train,FSD50K,4.115,hard_neg:alarm
66295,66295,background,train,FSD50K,3.77,hard_neg:alarm
66296,66296,background,train,FSD50K,4.048,hard_neg:alarm
66297,66297,background,train,FSD50K,4.116,hard_neg:alarm
66298,66298,background,train,FSD50K,4.138,hard_neg:alarm
66299,66299,background,train,FSD50K,3.692,hard_neg:alarm
66300,66300,background,train,FSD50K,4.131,hard_neg:alarm
66301,66301,background,train,FSD50K,4.613,hard_neg:alarm
66302,66302,background,train,FSD50K,4.176,hard_neg:alarm
66303,66303,background,train,FSD50K,4.238,hard_neg:alarm
66434,66434,background,train,FSD50K,1.554,hard_neg:glass_dishes
66585,66585,background,train,FSD50K,6.949,hard_neg:alarm
66586,66586,background,train,FSD50K,6.949,hard_neg:alarm
66973,66973,background,train,FSD50K,8.804,hard_neg:alarm
67010,67010,background,train,FSD50K,8.086,hard_neg:alarm
67041,67041,background,train,FSD50K,3.011,hard_neg:glass_dishes
67048,67048,background,train,FSD50K,5.015,hard_neg:alarm
67616,67616,background,train,FSD50K,5.925,hard_neg:alarm
68058,68058,background,train,FSD50K,2.45,hard_neg:scream_crowd
68381,68381,background,train,FSD50K,3.244,hard_neg:alarm
68657,68657,background,train,FSD50K,0.854,hard_neg:alarm
69181,69181,background,train,FSD50K,2.069,hard_neg:alarm
69182,69182,background,train,FSD50K,2.069,hard_neg:alarm
69184,69184,background,train,FSD50K,6.207,hard_neg:alarm
69185,69185,background,train,FSD50K,3.104,hard_neg:alarm
69207,69207,background,train,FSD50K,19.504,hard_neg:alarm
69245,69245,background,train,FSD50K,7.745,hard_neg:glass_dishes
69246,69246,background,train,FSD50K,9.255,hard_neg:glass_dishes
69552,69552,background,train,FSD50K,6.0,hard_neg:alarm
69585,69585,background,train,FSD50K,16.725,hard_neg:alarm
69652,69652,background,train,FSD50K,7.989,hard_neg:alarm
69663,69663,background,train,FSD50K,13.636,hard_neg:alarm
6984,6984,background,train,FSD50K,16.928,hard_neg:alarm
70102,70102,background,train,FSD50K,9.509,hard_neg:alarm
70289,70289,background,train,FSD50K,11.604,hard_neg:alarm
7056,7056,background,train,FSD50K,5.039,hard_neg:alarm
70789,70789,background,train,FSD50K,10.795,hard_neg:alarm
71193,71193,background,train,FSD50K,8.291,hard_neg:baby_cry
71234,71234,background,train,FSD50K,19.8,hard_neg:alarm
71255,71255,background,train,FSD50K,3.274,hard_neg:alarm
71778,71778,background,train,FSD50K,3.213,hard_neg:alarm
72125,72125,background,train,FSD50K,1.451,hard_neg:alarm
72126,72126,background,train,FSD50K,0.929,hard_neg:alarm
72127,72127,background,train,FSD50K,1.143,hard_neg:alarm
72128,72128,background,train,FSD50K,1.19,hard_neg:alarm
72129,72129,background,train,FSD50K,1.547,hard_neg:alarm
72203,72203,background,train,FSD50K,2.803,hard_neg:glass_dishes
73011,73011,background,train,FSD50K,6.001,hard_neg:alarm
73168,73168,background,train,FSD50K,4.746,hard_neg:alarm
74471,74471,background,train,FSD50K,11.042,hard_neg:alarm
74474,74474,background,train,FSD50K,12.358,hard_neg:alarm
74753,74753,background,train,FSD50K,0.428,hard_neg:glass_dishes
74754,74754,background,train,FSD50K,0.491,hard_neg:glass_dishes
75828,75828,background,train,FSD50K,0.558,hard_neg:alarm
76812,76812,background,train,FSD50K,6.818,hard_neg:glass_dishes
76925,76925,background,train,FSD50K,4.974,hard_neg:alarm
76927,76927,background,train,FSD50K,10.24,hard_neg:alarm
77031,77031,background,train,FSD50K,12.33,hard_neg:alarm
77392,77392,background,train,FSD50K,29.5,hard_neg:alarm
77508,77508,background,train,FSD50K,4.311,hard_neg:alarm
77509,77509,background,train,FSD50K,5.147,hard_neg:alarm
77723,77723,background,train,FSD50K,8.778,hard_neg:alarm
77892,77892,background,train,FSD50K,10.735,hard_neg:alarm
77928,77928,background,train,FSD50K,7.167,hard_neg:alarm
77929,77929,background,train,FSD50K,7.167,hard_neg:alarm
78490,78490,background,train,FSD50K,3.679,hard_neg:scream_crowd
78565,78565,background,train,FSD50K,27.144,hard_neg:alarm
78948,78948,background,train,FSD50K,17.62,hard_neg:alarm
78968,78968,background,train,FSD50K,2.474,hard_neg:alarm
78969,78969,background,train,FSD50K,3.158,hard_neg:alarm
78970,78970,background,train,FSD50K,2.191,hard_neg:alarm
78984,78984,background,train,FSD50K,8.457,hard_neg:alarm
78985,78985,background,train,FSD50K,7.053,hard_neg:alarm
79147,79147,background,train,FSD50K,10.072,hard_neg:alarm
79180,79180,background,train,FSD50K,4.483,hard_neg:alarm
79440,79440,background,train,FSD50K,23.058,hard_neg:alarm
79568,79568,background,train,FSD50K,10.931,hard_neg:alarm
79633,79633,background,train,FSD50K,11.944,hard_neg:alarm
79638,79638,background,train,FSD50K,5.972,hard_neg:alarm
79639,79639,background,train,FSD50K,5.972,hard_neg:alarm
79650,79650,background,train,FSD50K,9.364,hard_neg:alarm
80341,80341,background,train,FSD50K,6.004,hard_neg:alarm
80345,80345,background,train,FSD50K,6.011,hard_neg:alarm
80355,80355,background,train,FSD50K,6.011,hard_neg:alarm
80477,80477,background,train,FSD50K,3.965,hard_neg:baby_cry
80478,80478,background,train,FSD50K,3.746,hard_neg:baby_cry
80479,80479,background,train,FSD50K,4.498,hard_neg:baby_cry
80480,80480,background,train,FSD50K,7.46,hard_neg:baby_cry
80481,80481,background,train,FSD50K,2.709,hard_neg:baby_cry
80482,80482,background,train,FSD50K,7.476,hard_neg:baby_cry
81072,81072,background,train,FSD50K,6.316,hard_neg:alarm
81432,81432,background,train,FSD50K,7.315,hard_neg:alarm
82673,82673,background,train,FSD50K,10.005,hard_neg:alarm
82797,82797,background,train,FSD50K,28.703,hard_neg:alarm
83280,83280,background,train,FSD50K,8.107,hard_neg:alarm
83488,83488,background,train,FSD50K,6.13,hard_neg:alarm
83704,83704,background,train,FSD50K,1.626,hard_neg:alarm
84423,84423,background,train,FSD50K,6.4,hard_neg:alarm
85205,85205,background,train,FSD50K,0.561,hard_neg:alarm
85344,85344,background,train,FSD50K,7.976,hard_neg:alarm
85549,85549,background,train,FSD50K,0.429,hard_neg:glass_dishes
86240,86240,background,train,FSD50K,17.656,hard_neg:baby_cry
87151,87151,background,train,FSD50K,2.867,hard_neg:alarm
87315,87315,background,train,FSD50K,17.276,hard_neg:alarm
87316,87316,background,train,FSD50K,7.756,hard_neg:alarm
87466,87466,background,train,FSD50K,13.832,hard_neg:alarm
87574,87574,background,train,FSD50K,4.104,hard_neg:alarm
87604,87604,background,train,FSD50K,17.967,hard_neg:alarm
88021,88021,background,train,FSD50K,27.407,hard_neg:alarm
88112,88112,background,train,FSD50K,30.0,hard_neg:alarm
88243,88243,background,train,FSD50K,0.301,hard_neg:alarm
88661,88661,background,train,FSD50K,1.411,hard_neg:glass_dishes
88826,88826,background,train,FSD50K,2.177,hard_neg:glass_dishes
88829,88829,background,train,FSD50K,3.319,hard_neg:glass_dishes
88837,88837,background,train,FSD50K,2.283,hard_neg:glass_dishes
88839,88839,background,train,FSD50K,2.546,hard_neg:glass_dishes
88841,88841,background,train,FSD50K,1.337,hard_neg:glass_dishes
88843,88843,background,train,FSD50K,1.119,hard_neg:glass_dishes
88850,88850,background,train,FSD50K,1.033,hard_neg:glass_dishes
88855,88855,background,train,FSD50K,0.672,hard_neg:glass_dishes
88856,88856,background,train,FSD50K,0.81,hard_neg:glass_dishes
88857,88857,background,train,FSD50K,0.8,hard_neg:glass_dishes
88858,88858,background,train,FSD50K,0.813,hard_neg:glass_dishes
88910,88910,background,train,FSD50K,0.358,hard_neg:glass_dishes
88912,88912,background,train,FSD50K,1.586,hard_neg:glass_dishes
88914,88914,background,train,FSD50K,1.216,hard_neg:glass_dishes
88915,88915,background,train,FSD50K,1.44,hard_neg:glass_dishes
88951,88951,background,train,FSD50K,0.619,hard_neg:glass_dishes
88952,88952,background,train,FSD50K,0.301,hard_neg:glass_dishes
88953,88953,background,train,FSD50K,1.366,hard_neg:glass_dishes
88955,88955,background,train,FSD50K,0.85,hard_neg:glass_dishes
88958,88958,background,train,FSD50K,0.341,hard_neg:glass_dishes
89588,89588,background,train,FSD50K,18.809,hard_neg:glass_dishes
89589,89589,background,train,FSD50K,24.895,hard_neg:alarm
89593,89593,background,train,FSD50K,13.297,hard_neg:alarm
89604,89604,background,train,FSD50K,12.255,hard_neg:glass_dishes
89859,89859,background,train,FSD50K,0.968,hard_neg:glass_dishes
89862,89862,background,train,FSD50K,0.995,hard_neg:glass_dishes
89866,89866,background,train,FSD50K,0.303,hard_neg:glass_dishes
89870,89870,background,train,FSD50K,0.587,hard_neg:glass_dishes
89871,89871,background,train,FSD50K,1.321,hard_neg:glass_dishes
89872,89872,background,train,FSD50K,0.859,hard_neg:glass_dishes
89873,89873,background,train,FSD50K,2.815,hard_neg:glass_dishes
89875,89875,background,train,FSD50K,0.814,hard_neg:glass_dishes
89907,89907,background,train,FSD50K,0.648,hard_neg:glass_dishes
89908,89908,background,train,FSD50K,0.672,hard_neg:glass_dishes
89909,89909,background,train,FSD50K,0.647,hard_neg:glass_dishes
89910,89910,background,train,FSD50K,0.611,hard_neg:glass_dishes
89911,89911,background,train,FSD50K,0.653,hard_neg:glass_dishes
89912,89912,background,train,FSD50K,0.601,hard_neg:glass_dishes
89914,89914,background,train,FSD50K,0.415,hard_neg:glass_dishes
89915,89915,background,train,FSD50K,0.661,hard_neg:glass_dishes
89916,89916,background,train,FSD50K,0.316,hard_neg:glass_dishes
89917,89917,background,train,FSD50K,0.477,hard_neg:glass_dishes
89921,89921,background,train,FSD50K,0.47,hard_neg:glass_dishes
89922,89922,background,train,FSD50K,0.457,hard_neg:glass_dishes
89923,89923,background,train,FSD50K,0.554,hard_neg:glass_dishes
89924,89924,background,train,FSD50K,1.727,hard_neg:glass_dishes
89925,89925,background,train,FSD50K,1.328,hard_neg:glass_dishes
90189,90189,background,train,FSD50K,6.008,hard_neg:alarm
90190,90190,background,train,FSD50K,3.6,hard_neg:alarm
90191,90191,background,train,FSD50K,5.008,hard_neg:alarm
90192,90192,background,train,FSD50K,1.084,hard_neg:alarm
90193,90193,background,train,FSD50K,9.878,hard_neg:alarm
9077,9077,background,train,FSD50K,2.367,hard_neg:alarm
92066,92066,background,train,FSD50K,0.575,hard_neg:alarm
9218,9218,background,train,FSD50K,3.356,hard_neg:alarm
92638,92638,background,train,FSD50K,15.838,hard_neg:glass_dishes
92897,92897,background,train,FSD50K,13.308,hard_neg:alarm
92975,92975,background,train,FSD50K,5.706,hard_neg:alarm
93020,93020,background,train,FSD50K,1.221,hard_neg:alarm
93646,93646,background,train,FSD50K,2.159,hard_neg:alarm
93733,93733,background,train,FSD50K,16.672,hard_neg:alarm
93755,93755,background,train,FSD50K,8.367,hard_neg:alarm
9392,9392,background,train,FSD50K,8.046,hard_neg:alarm
9393,9393,background,train,FSD50K,4.702,hard_neg:alarm
94175,94175,background,train,FSD50K,12.802,hard_neg:alarm
94202,94202,background,train,FSD50K,3.468,hard_neg:glass_dishes
94203,94203,background,train,FSD50K,3.768,hard_neg:glass_dishes
9428,9428,background,train,FSD50K,3.0,hard_neg:baby_cry
94405,94405,background,train,FSD50K,11.34,hard_neg:glass_dishes
94680,94680,background,train,FSD50K,13.004,hard_neg:glass_dishes
94681,94681,background,train,FSD50K,5.178,hard_neg:glass_dishes
94682,94682,background,train,FSD50K,10.28,hard_neg:glass_dishes
94683,94683,background,train,FSD50K,14.583,hard_neg:glass_dishes
94684,94684,background,train,FSD50K,12.028,hard_neg:glass_dishes
94686,94686,background,train,FSD50K,6.734,hard_neg:glass_dishes
94687,94687,background,train,FSD50K,14.768,hard_neg:glass_dishes
94688,94688,background,train,FSD50K,10.124,hard_neg:glass_dishes
94689,94689,background,train,FSD50K,15.697,hard_neg:glass_dishes
94735,94735,background,train,FSD50K,9.728,hard_neg:alarm
94788,94788,background,train,FSD50K,18.26,hard_neg:glass_dishes
94790,94790,background,train,FSD50K,13.297,hard_neg:glass_dishes
94792,94792,background,train,FSD50K,23.119,hard_neg:glass_dishes
94933,94933,background,train,FSD50K,1.12,hard_neg:alarm
95112,95112,background,train,FSD50K,1.0,hard_neg:alarm
95114,95114,background,train,FSD50K,2.0,hard_neg:alarm
95739,95739,background,train,FSD50K,17.067,hard_neg:alarm
95741,95741,background,train,FSD50K,17.408,hard_neg:glass_dishes
96063,96063,background,train,FSD50K,5.052,hard_neg:alarm
96637,96637,background,train,FSD50K,4.002,hard_neg:alarm
9674,9674,background,train,FSD50K,10.417,hard_neg:alarm
96890,96890,background,train,FSD50K,6.035,hard_neg:alarm
96973,96973,background,train,FSD50K,11.106,hard_neg:alarm
97758,97758,background,train,FSD50K,14.873,hard_neg:alarm
97786,97786,background,train,FSD50K,3.056,hard_neg:alarm
97789,97789,background,train,FSD50K,6.745,hard_neg:alarm
98269,98269,background,train,FSD50K,2.169,hard_neg:alarm
98746,98746,background,train,FSD50K,11.515,hard_neg:alarm
98950,98950,background,train,FSD50K,2.124,hard_neg:alarm
98973,98973,background,train,FSD50K,11.153,hard_neg:alarm
99282,99282,background,train,FSD50K,11.657,hard_neg:alarm
99499,99499,background,train,FSD50K,22.518,hard_neg:baby_cry
99630,99630,background,train,FSD50K,8.0,hard_neg:alarm
99966,99966,background,train,FSD50K,24.485,hard_neg:scream_crowd
100032,100032,dog_bark,test,FSD50K,0.318,
102103,102103,dog_bark,test,FSD50K,7.077,
102103-3-0-0.wav,102103,dog_bark,test,US8K,0.533,
102103-3-1-0.wav,102103,dog_bark,test,US8K,0.389,
102547,102547,dog_bark,test,FSD50K,21.005,
102548,102548,dog_bark,test,FSD50K,18.446,
103076,103076,dog_bark,test,FSD50K,11.76,
105088-3-0-8.wav,105088,dog_bark,test,US8K,4.0,
105088-3-0-10.wav,105088,dog_bark,test,US8K,4.0,
105088-3-0-11.wav,105088,dog_bark,test,US8K,4.0,
105088-3-0-19.wav,105088,dog_bark,test,US8K,4.0,
110389,110389,dog_bark,test,FSD50K,0.552,
110918-3-0-1.wav,110918,dog_bark,test,US8K,4.0,
110918-3-0-9.wav,110918,dog_bark,test,US8K,4.0,
110918-3-0-26.wav,110918,dog_bark,test,US8K,4.0,
110918-3-0-40.wav,110918,dog_bark,test,US8K,4.0,
112195-3-0-38.wav,112195,dog_bark,test,US8K,4.0,
112195-3-0-48.wav,112195,dog_bark,test,US8K,4.0,
112195-3-0-57.wav,112195,dog_bark,test,US8K,4.0,
112195-3-0-80.wav,112195,dog_bark,test,US8K,4.0,
113785,113785,dog_bark,test,FSD50K,2.606,
115534,115534,dog_bark,test,FSD50K,21.031,
115535,115535,dog_bark,test,FSD50K,0.491,
115536,115536,dog_bark,test,FSD50K,2.965,
115537,115537,dog_bark,test,FSD50K,20.032,
116400,116400,dog_bark,test,FSD50K,25.479,
11722,11722,dog_bark,test,FSD50K,2.531,
117271,117271,dog_bark,test,FSD50K,10.539,
118072,118072,dog_bark,test,FSD50K,1.067,
118101,118101,dog_bark,test,FSD50K,24.624,
118577,118577,dog_bark,test,FSD50K,18.205,
118901,118901,dog_bark,test,FSD50K,17.906,
118968,118968,dog_bark,test,FSD50K,1.568,
121565,121565,dog_bark,test,FSD50K,10.819,
121891,121891,dog_bark,test,FSD50K,4.589,
125514,125514,dog_bark,test,FSD50K,1.664,
126037,126037,dog_bark,test,FSD50K,5.342,
128023,128023,dog_bark,test,FSD50K,3.218,
128026,128026,dog_bark,test,FSD50K,28.942,
128031,128031,dog_bark,test,FSD50K,9.15,
128240-3-0-1.wav,128240,dog_bark,test,US8K,4.0,
128240-3-0-20.wav,128240,dog_bark,test,US8K,4.0,
128240-3-0-39.wav,128240,dog_bark,test,US8K,4.0,
128240-3-0-42.wav,128240,dog_bark,test,US8K,4.0,
128468,128468,dog_bark,test,FSD50K,7.248,
131199,131199,dog_bark,test,FSD50K,2.5,
137758,137758,dog_bark,test,FSD50K,3.983,
142641,142641,dog_bark,test,FSD50K,2.163,
142642,142642,dog_bark,test,FSD50K,5.454,
14468-3-0-2.wav,14468,dog_bark,test,US8K,4.0,
14468-3-0-3.wav,14468,dog_bark,test,US8K,4.0,
14468-3-1-0.wav,14468,dog_bark,test,US8K,2.146,
14468-3-5-0.wav,14468,dog_bark,test,US8K,4.0,
146343,146343,dog_bark,test,FSD50K,6.393,
150341,150341,dog_bark,test,FSD50K,18.324,
154757,154757,dog_bark,test,FSD50K,4.653,
154840,154840,dog_bark,test,FSD50K,15.496,
155382,155382,dog_bark,test,FSD50K,16.545,
157695-3-0-2.wav,157695,dog_bark,test,US8K,4.0,
157695-3-0-8.wav,157695,dog_bark,test,US8K,4.0,
157695-3-0-19.wav,157695,dog_bark,test,US8K,4.0,
157695-3-0-27.wav,157695,dog_bark,test,US8K,4.0,
3-157695-A-0.wav,157695,dog_bark,test,ESC-50,5.0,
15791,15791,dog_bark,test,FSD50K,24.463,
15792,15792,dog_bark,test,FSD50K,14.108,
158620,158620,dog_bark,test,FSD50K,24.538,
159568,159568,dog_bark,test,FSD50K,23.013,
160477,160477,dog_bark,test,FSD50K,12.954,
163277,163277,dog_bark,test,FSD50K,1.107,
16363,16363,dog_bark,test,FSD50K,11.146,
164488,164488,dog_bark,test,FSD50K,22.964,
165913,165913,dog_bark,test,FSD50K,28.323,
166268-3-0-0.wav,166268,dog_bark,test,US8K,0.239,
166268-3-1-0.wav,166268,dog_bark,test,US8K,1.442,
166268-3-2-0.wav,166268,dog_bark,test,US8K,0.211,
166489,166489,dog_bark,test,FSD50K,17.22,
169142,169142,dog_bark,test,FSD50K,7.869,
171464,171464,dog_bark,test,FSD50K,14.107,
17206,17206,dog_bark,test,FSD50K,23.382,
17414,17414,dog_bark,test,FSD50K,9.074,
17486,17486,dog_bark,test,FSD50K,6.133,
174873-3-5-1.wav,174873,dog_bark,test,US8K,4.0,
174873-3-5-10.wav,174873,dog_bark,test,US8K,4.0,
174873-3-5-12.wav,174873,dog_bark,test,US8K,4.0,
174873-3-5-13.wav,174873,dog_bark,test,US8K,4.0,
17810,17810,dog_bark,test,FSD50K,13.131,
178497,178497,dog_bark,test,FSD50K,19.494,
179096,179096,dog_bark,test,FSD50K,29.063,
179386,179386,dog_bark,test,FSD50K,13.18,
180257,180257,dog_bark,test,FSD50K,14.891,
182501,182501,dog_bark,test,FSD50K,13.436,
18453,18453,dog_bark,test,FSD50K,27.785,
185951,185951,dog_bark,test,FSD50K,19.705,
188817,188817,dog_bark,test,FSD50K,1.787,
189737,189737,dog_bark,test,FSD50K,16.84,
190680-3-1-0.wav,190680,dog_bark,test,US8K,1.537,
190680-3-4-0.wav,190680,dog_bark,test,US8K,4.0,
190680-3-6-0.wav,190680,dog_bark,test,US8K,4.0,
194252,194252,dog_bark,test,FSD50K,15.854,
194301,194301,dog_bark,test,FSD50K,0.81,
197988,197988,dog_bark,test,FSD50K,27.117,
199261-3-0-0.wav,199261,dog_bark,test,US8K,4.0,
199261-3-0-1.wav,199261,dog_bark,test,US8K,4.0,
199261-3-0-2.wav,199261,dog_bark,test,US8K,4.0,
199261-3-0-4.wav,199261,dog_bark,test,US8K,4.0,
4-199261-A-0.wav,199261,dog_bark,test,ESC-50,5.0,
199878,199878,dog_bark,test,FSD50K,16.208,
20015-3-0-4.wav,20015,dog_bark,test,US8K,4.0,
20015-3-0-12.wav,20015,dog_bark,test,US8K,4.0,
20015-3-0-14.wav,20015,dog_bark,test,US8K,4.0,
20015-3-0-19.wav,20015,dog_bark,test,US8K,4.0,
201207-3-0-0.wav,201207,dog_bark,test,US8K,2.084,
201207-3-13-0.wav,201207,dog_bark,test,US8K,2.295,
201207-3-21-0.wav,201207,dog_bark,test,US8K,2.929,
201207-3-29-0.wav,201207,dog_bark,test,US8K,4.0,
203128-3-1-0.wav,203128,dog_bark,test,US8K,1.888,
203128-3-3-0.wav,203128,dog_bark,test,US8K,0.446,
203128-3-6-0.wav,203128,dog_bark,test,US8K,1.774,
203128-3-9-0.wav,203128,dog_bark,test,US8K,1.802,
5-203128-A-0.wav,203128,dog_bark,test,ESC-50,5.0,
5-203128-B-0.wav,203128,dog_bark,test,ESC-50,5.0,
203355-3-0-0.wav,203355,dog_bark,test,US8K,1.128,
203355-3-1-0.wav,203355,dog_bark,test,US8K,0.959,
20571-3-0-0.wav,20571,dog_bark,test,US8K,2.946,
20571-3-1-0.wav,20571,dog_bark,test,US8K,4.0,
207124,207124,dog_bark,test,FSD50K,13.166,
207962,207962,dog_bark,test,FSD50K,7.68,
208030-3-0-0.wav,208030,dog_bark,test,US8K,1.939,
208030-3-1-0.wav,208030,dog_bark,test,US8K,1.368,
208030-3-2-0.wav,208030,dog_bark,test,US8K,1.248,
208030-3-4-0.wav,208030,dog_bark,test,US8K,3.126,
5-208030-A-0.wav,208030,dog_bark,test,ESC-50,5.0,
209672-3-0-0.wav,209672,dog_bark,test,US8K,1.524,
209672-3-3-0.wav,209672,dog_bark,test,US8K,0.578,
209672-3-6-0.wav,209672,dog_bark,test,US8K,0.736,
209672-3-8-0.wav,209672,dog_bark,test,US8K,1.051,
209964,209964,dog_bark,test,FSD50K,26.28,
211191,211191,dog_bark,test,FSD50K,14.072,
5-212454-A-0.wav,212454,dog_bark,test,ESC-50,5.0,
5-213855-A-0.wav,213855,dog_bark,test,ESC-50,5.0,
215765,215765,dog_bark,test,FSD50K,21.508,
5-217158-A-0.wav,217158,dog_bark,test,ESC-50,5.0,
219532,219532,dog_bark,test,FSD50K,15.641,
220104,220104,dog_bark,test,FSD50K,9.529,
220105,220105,dog_bark,test,FSD50K,9.12,
220106,220106,dog_bark,test,FSD50K,7.403,
220629,220629,dog_bark,test,FSD50K,0.836,
22973,22973,dog_bark,test,FSD50K,9.067,
23086,23086,dog_bark,test,FSD50K,12.908,
5-231762-A-0.wav,231762,dog_bark,test,ESC-50,5.0,
234259,234259,dog_bark,test,FSD50K,3.714,
235867,235867,dog_bark,test,FSD50K,0.5,
235872,235872,dog_bark,test,FSD50K,0.5,
235875,235875,dog_bark,test,FSD50K,2.0,
235877,235877,dog_bark,test,FSD50K,1.0,
235885,235885,dog_bark,test,FSD50K,0.5,
235886,235886,dog_bark,test,FSD50K,0.5,
235890,235890,dog_bark,test,FSD50K,0.5,
236038,236038,dog_bark,test,FSD50K,3.046,
236045,236045,dog_bark,test,FSD50K,0.552,
236047,236047,dog_bark,test,FSD50K,0.37,
236059,236059,dog_bark,test,FSD50K,2.23,
236064,236064,dog_bark,test,FSD50K,0.509,
236068,236068,dog_bark,test,FSD50K,5.166,
236073,236073,dog_bark,test,FSD50K,7.418,
236082,236082,dog_bark,test,FSD50K,6.699,
236083,236083,dog_bark,test,FSD50K,6.433,
236085,236085,dog_bark,test,FSD50K,3.023,
236093,236093,dog_bark,test,FSD50K,5.659,
236095,236095,dog_bark,test,FSD50K,3.079,
236111,236111,dog_bark,test,FSD50K,3.985,
236128,236128,dog_bark,test,FSD50K,2.224,
236133,236133,dog_bark,test,FSD50K,4.242,
236145,236145,dog_bark,test,FSD50K,3.409,
236147,236147,dog_bark,test,FSD50K,2.244,
236148,236148,dog_bark,test,FSD50K,3.203,
236166,236166,dog_bark,test,FSD50K,5.23,
236168,236168,dog_bark,test,FSD50K,5.731,
236171,236171,dog_bark,test,FSD50K,2.309,
236174,236174,dog_bark,test,FSD50K,2.738,
236177,236177,dog_bark,test,FSD50K,3.84,
236204,236204,dog_bark,test,FSD50K,3.562,
236208,236208,dog_bark,test,FSD50K,2.994,
236210,236210,dog_bark,test,FSD50K,2.937,
236227,236227,dog_bark,test,FSD50K,1.971,
236239,236239,dog_bark,test,FSD50K,0.476,
236241,236241,dog_bark,test,FSD50K,3.614,
236246,236246,dog_bark,test,FSD50K,4.557,
236247,236247,dog_bark,test,FSD50K,3.669,
236248,236248,dog_bark,test,FSD50K,5.275,
236254,236254,dog_bark,test,FSD50K,2.665,
236272,236272,dog_bark,test,FSD50K,4.661,
236274,236274,dog_bark,test,FSD50K,0.471,
236275,236275,dog_bark,test,FSD50K,2.909,
236282,236282,dog_bark,test,FSD50K,0.627,
238074,238074,dog_bark,test,FSD50K,21.281,
244448,244448,dog_bark,test,FSD50K,9.274,
253754,253754,dog_bark,test,FSD50K,3.062,
256646,256646,dog_bark,test,FSD50K,29.583,
259302,259302,dog_bark,test,FSD50K,24.419,
260773,260773,dog_bark,test,FSD50K,3.64,
260776,260776,dog_bark,test,FSD50K,2.416,
260808,260808,dog_bark,test,FSD50K,18.86,
261020,261020,dog_bark,test,FSD50K,12.679,
262520,262520,dog_bark,test,FSD50K,25.096,
26255-3-0-0.wav,26255,dog_bark,test,US8K,0.249,
26255-3-6-0.wav,26255,dog_bark,test,US8K,0.718,
26255-3-8-0.wav,26255,dog_bark,test,US8K,0.588,
26255-3-13-1.wav,26255,dog_bark,test,US8K,4.0,
264842,264842,dog_bark,test,FSD50K,14.189,
266394,266394,dog_bark,test,FSD50K,15.25,
266603,266603,dog_bark,test,FSD50K,18.89,
274471,274471,dog_bark,test,FSD50K,18.774,
275353,275353,dog_bark,test,FSD50K,16.498,
277058,277058,dog_bark,test,FSD50K,0.389,
277195,277195,dog_bark,test,FSD50K,14.005,
29596,29596,dog_bark,test,FSD50K,0.554,
30344-3-0-0.wav,30344,dog_bark,test,US8K,4.0,
30344-3-0-1.wav,30344,dog_bark,test,US8K,4.0,
30344-3-0-3.wav,30344,dog_bark,test,US8K,4.0,
30344-3-0-4.wav,30344,dog_bark,test,US8K,4.0,
1-30344-A-0.wav,30344,dog_bark,test,ESC-50,5.0,
31615,31615,dog_bark,test,FSD50K,12.386,
31840,31840,dog_bark,test,FSD50K,6.387,
321594,321594,dog_bark,test,FSD50K,20.193,
32318,32318,dog_bark,test,FSD50K,7.686,
323318,323318,dog_bark,test,FSD50K,18.846,
323329,323329,dog_bark,test,FSD50K,26.994,
325471,325471,dog_bark,test,FSD50K,0.976,
325472,325472,dog_bark,test,FSD50K,0.499,
325474,325474,dog_bark,test,FSD50K,0.409,
326212,326212,dog_bark,test,FSD50K,6.0,
326563,326563,dog_bark,test,FSD50K,9.643,
327138,327138,dog_bark,test,FSD50K,12.0,
327666,327666,dog_bark,test,FSD50K,6.473,
328055,328055,dog_bark,test,FSD50K,19.5,
328076,328076,dog_bark,test,FSD50K,26.0,
328087,328087,dog_bark,test,FSD50K,27.812,
328729,328729,dog_bark,test,FSD50K,2.738,
33641,33641,dog_bark,test,FSD50K,27.221,
338322,338322,dog_bark,test,FSD50K,17.662,
338326,338326,dog_bark,test,FSD50K,26.37,
33849,33849,dog_bark,test,FSD50K,12.495,
344955,344955,dog_bark,test,FSD50K,14.076,
34771-3-0-4.wav,34771,dog_bark,test,US8K,4.0,
34771-3-0-5.wav,34771,dog_bark,test,US8K,4.0,
34771-3-0-10.wav,34771,dog_bark,test,US8K,4.0,
34771-3-0-14.wav,34771,dog_bark,test,US8K,4.0,
348129,348129,dog_bark,test,FSD50K,5.132,
348332,348332,dog_bark,test,FSD50K,3.001,
34973,34973,dog_bark,test,FSD50K,3.819,
